Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Pct,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Name,Customer_Gender,Customer_Age_Group,Customer_Rating,Year,Month,Month_Name,Day_of_Week,Hour,Quarter,Is_Weekend
TXN-2026000,CUST-01019,Electronics,Xiaomi Power Bank 20000mAh,4,3367.21,0,13468.84,2025-02-20 18:43:00,Rawalpindi,Cash,NovaMart Outlet,Male,45-54,5,2025,2,Feb,Thursday,18,1,0
TXN-2025673,CUST-02304,Health & Beauty,Himalaya Neem Face Wash,1,382.76,0,382.76,2025-08-17 17:36:00,Karachi,Credit Card,NovaMart Express,Female,45-54,4,2025,8,Aug,Sunday,17,3,1
TXN-2025120,CUST-01704,Groceries,Tapal Danedar Tea 900g,2,803.54,15,1366.02,2025-11-04 15:10:00,Lahore,Cash,NovaMart Premium,Male,35-44,4,2025,11,Nov,Tuesday,15,4,0
TXN-2025054,CUST-00932,Stationery,Highlighter Set 6colors,2,540.83,15,919.41,2025-10-23 15:05:00,Islamabad,Debit Card,NovaMart Premium,Male,25-34,5,2025,10,Oct,Thursday,15,4,0
TXN-2025152,CUST-01499,Health & Beauty,Pantene Shampoo 360ml,1,542.94,0,542.94,2025-07-21 13:40:00,Karachi,Cash,NovaMart Express,Male,35-44,5,2025,7,Jul,Monday,13,3,0
TXN-2025404,CUST-01297,Toys & Kids,Jigsaw Puzzle 500pcs,1,986.57,20,789.26,2025-06-27 16:24:00,Islamabad,Cash,NovaMart Central,Male,35-44,4,2025,6,Jun,Friday,16,2,0
TXN-2025208,CUST-02971,Health & Beauty,Himalaya Neem Face Wash,2,467.85,0,935.7,2025-12-19 18:21:00,Peshawar,EasyPaisa,NovaMart Premium,Male,25-34,4,2025,12,Dec,Friday,18,4,0
TXN-2026088,CUST-00867,Clothing,Women's Kameez Printed,4,2387.83,5,9073.75,2025-11-26 16:42:00,Faisalabad,Debit Card,NovaMart Outlet,Female,18-24,3,2025,11,Nov,Wednesday,16,4,0
TXN-2025659,CUST-00561,Groceries,Olpers Full Cream Milk 1L,1,213.24,0,213.24,2025-04-10 20:36:00,Faisalabad,EasyPaisa,NovaMart Central,Female,55+,4,2025,4,Apr,Thursday,20,2,0
TXN-2026053,CUST-02266,Sports & Fitness,Skipping Rope Steel,1,614.46,0,614.46,2025-07-04 10:01:00,Peshawar,Cash,NovaMart Express,Female,45-54,4,2025,7,Jul,Friday,10,3,0
TXN-2025978,CUST-00353,Electronics,"Haier LED TV 32""",1,43557.91,0,43557.91,2025-05-27 13:00:00,Islamabad,Cash,NovaMart Central,Female,35-44,4,2025,5,May,Tuesday,13,2,0
TXN-2025009,CUST-00526,Health & Beauty,Pantene Shampoo 360ml,4,488.11,15,1659.57,2025-06-16 10:59:00,Karachi,Credit Card,NovaMart Express,Male,55+,4,2025,6,Jun,Monday,10,2,0
TXN-2025160,CUST-01863,Home & Kitchen,Bed Sheet King Size,1,3755.63,0,3755.63,2025-06-27 13:53:00,Multan,JazzCash,NovaMart Premium,Female,35-44,4,2025,6,Jun,Friday,13,2,0
TXN-2025037,CUST-00745,Groceries,Nestle Everyday Tea Whitener 400g,1,408.15,15,346.93,2025-09-25 15:27:00,Lahore,Credit Card,NovaMart Premium,Female,25-34,4,2025,9,Sep,Thursday,15,3,0
TXN-2025453,CUST-02675,Sports & Fitness,Dumbbell Set 10kg Pair,5,4246.61,10,19109.74,2025-10-14 15:54:00,Islamabad,CreditCard,NovaMart Premium,Female,18-24,5,2025,10,Oct,Tuesday,15,4,0
TXN-2025652,CUST-00684,Health & Beauty,Dettol Handwash 500ml,1,288.15,20,230.52,2025-10-22 12:16:00,Rawalpindi,Debit Card,NovaMart Central,Male,55+,5,2025,10,Oct,Wednesday,12,4,0
TXN-2025254,CUST-02858,Electronics,JBL Bluetooth Speaker,2,7205.95,0,14411.9,2025-10-20 10:50:00,Hyderabad,Debit Card,NovaMart Central,Female,35-44,4,2025,10,Oct,Monday,10,4,0
TXN-2025304,CUST-01301,Clothing,Denim Jeans Slim Fit,2,2756.2,0,5512.4,2025-09-05 13:08:00,Karachi,Bank Transfer,NovaMart Express,Male,35-44,4,2025,9,Sep,Friday,13,3,0
TXN-2025959,CUST-02147,Health & Beauty,Himalaya Neem Face Wash,4,469.97,20,1503.9,2025-03-12 10:51:00,Rawalpindi,EasyPaisa,NovaMart Outlet,Male,45-54,4,2025,3,Mar,Wednesday,10,1,0
TXN-2025881,CUST-00997,Groceries,Rooh Afza 750ml,1,288.28,10,259.45,2025-07-27 15:26:00,Islamabad,EasyPaisa,NovaMart Premium,Male,25-34,5,2025,7,Jul,Sunday,15,3,1
TXN-2025572,CUST-00163,Groceries,Lays Chips Family Pack,1,162.9,0,162.9,2025-03-03 14:23:00,Peshawar,Debit Card,NovaMart Outlet,Male,55+,5,2025,3,Mar,Monday,14,1,0
TXN-2025624,CUST-01917,Clothing,Casual Sneakers,1,3533.06,5,3356.41,2025-07-27 15:01:00,Quetta,Debit Card,NovaMart Express,Male,55+,4,2025,7,Jul,Sunday,15,3,1
TXN-2025913,CUST-00611,Stationery,Stapler Heavy Duty,1,864.57,0,864.57,2025-09-26 14:25:00,Hyderabad,EasyPaisa,NovaMart Central,Male,35-44,5,2025,9,Sep,Friday,14,3,0
TXN-2025925,CUST-00048,Clothing,Casual Sneakers,2,5662.76,5,10759.24,2025-04-23 16:33:00,Lahore,Cash,NovaMart Central,Female,55+,4,2025,4,Apr,Wednesday,16,2,0
TXN-2025915,CUST-00948,Clothing,Sports T-Shirt,3,1149.82,0,3449.46,2025-07-16 16:56:00,Islamabad,Credit Card,NovaMart Express,Male,35-44,3,2025,7,Jul,Wednesday,16,3,0
TXN-2025263,CUST-00749,Clothing,Women's Kameez Printed,2,2178.18,0,4356.36,2025-07-31 14:34:00,Rawalpindi,Cash,NovaMart Premium,Female,25-34,5,2025,7,Jul,Thursday,14,3,0
TXN-2025611,CUST-00606,Health & Beauty,LOreal Face Wash,3,691.68,10,1867.54,2025-08-09 14:00:00,Quetta,Debit Card,NovaMart Central,Male,25-34,4,2025,8,Aug,Saturday,14,3,1
TXN-2025298,CUST-01407,Clothing,Denim Jeans Slim Fit,3,3563.92,0,10691.76,2025-03-15 10:52:00,Karachi,EasyPaisa,NovaMart Central,Male,45-54,5,2025,3,Mar,Saturday,10,1,1
TXN-2025415,CUST-01762,Stationery,Spiral Notebook A5,1,342.33,0,342.33,2025-03-17 15:21:00,Lahore,Bank Transfer,NovaMart Premium,Female,45-54,5,2025,3,Mar,Monday,15,1,0
TXN-2025151,CUST-00950,Electronics,"Haier LED TV 32""",1,42062.84,20,33650.27,2025-05-02 18:07:00,Lahore,Cash,NovaMart Outlet,Male,25-34,4,2025,5,May,Friday,18,2,0
TXN-2026009,CUST-01674,Electronics,Sony Earbuds WF-C500,1,10067.16,0,10067.16,2025-03-14 16:34:00,Faisalabad,Bank Transfer,NovaMart Central,Male,35-44,3,2025,3,Mar,Friday,16,1,0
TXN-2025779,CUST-01200,Stationery,Spiral Notebook A5,2,368.54,5,700.23,2025-12-25 19:06:00,Islamabad,JazzCash,NovaMart Express,Male,25-34,3,2025,12,Dec,Thursday,19,4,0
TXN-2025641,CUST-01397,Electronics,Sony Earbuds WF-C500,4,11780.28,10,42409.01,2025-04-13 13:27:00,Lahore,JazzCash,NovaMart Central,Female,45-54,4,2025,4,Apr,Sunday,13,2,1
TXN-2025551,CUST-00724,Stationery,Casio fx-82 Calculator,1,2305.46,5,2190.19,2025-11-12 16:23:00,Lahore,Cash,NovaMart Premium,Male,45-54,3,2025,11,Nov,Wednesday,16,4,0
TXN-2026012,CUST-00236,Stationery,Highlighter Set 6colors,1,437.36,0,437.36,2025-07-06 18:58:00,Karachi,Cash,NovaMart Central,Male,35-44,4,2025,7,Jul,Sunday,18,3,1
TXN-2025489,CUST-01600,Clothing,Men's Polo Shirt,1,2080.6,0,2080.6,2025-01-20 11:18:00,Karachi,Cash,NovaMart Central,Male,25-34,2,2025,1,Jan,Monday,11,1,0
TXN-2025820,CUST-00070,Groceries,Olpers Full Cream Milk 1L,3,203.75,0,611.25,2025-06-15 18:09:00,Lahore,Cash,NovaMart Premium,Female,25-34,4,2025,6,Jun,Sunday,18,2,1
TXN-2026037,CUST-00624,Sports & Fitness,Resistance Bands Set,2,1342.84,0,2685.68,2025-11-06 18:21:00,Quetta,Cash,NovaMart Express,Female,25-34,3,2025,11,Nov,Thursday,18,4,0
TXN-2025148,CUST-00682,Stationery,Camlin Geometry Box,1,390.7,15,332.09,2025-07-18 15:58:00,Islamabad,Debit Card,NovaMart Premium,Male,18-24,3,2025,7,Jul,Friday,15,3,0
TXN-2025147,CUST-02385,Electronics,Xiaomi Power Bank 20000mAh,1,4276.76,0,4276.76,2025-08-31 17:28:00,Lahore,Cash,NovaMart Outlet,Female,45-54,2,2025,8,Aug,Sunday,17,3,1
TXN-2025346,CUST-00445,Electronics,Samsung Galaxy A14,3,46807.67,0,140423.01,2025-03-25 11:49:00,Karachi,Bank Transfer,NovaMart Outlet,Male,35-44,3,2025,3,Mar,Tuesday,11,1,0
TXN-2025951,CUST-02130,Groceries,Sunflower Oil 5L,1,1982.87,15,1685.44,2025-10-23 10:35:00,Faisalabad,Cash,NovaMart Express,Male,25-34,5,2025,10,Oct,Thursday,10,4,0
TXN-2026078,CUST-00013,Electronics,"Haier LED TV 32""",5,38288.87,0,191444.35,2025-12-19 17:41:00,Faisalabad,Cash,NovaMart Central,Female,45-54,1,2025,12,Dec,Friday,17,4,0
TXN-2025660,CUST-01776,Clothing,Women's Kameez Printed,2,2056.1,0,4112.2,2025-05-24 17:22:00,Rawalpindi,Credit Card,NovaMart Central,Male,45-54,4,2025,5,May,Saturday,17,2,1
TXN-2025771,CUST-01270,Sports & Fitness,Football Size 5,4,2369.75,5,9005.05,2025-08-28 17:04:00,Faisalabad,Credit Card,NovaMart Outlet,Male,55+,3,2025,8,Aug,Thursday,17,3,0
TXN-2025349,CUST-02654,Groceries,Basmati Rice 5kg,5,1452.91,0,7264.55,2025-10-18 20:22:00,Islamabad,Bank Transfer,NovaMart Premium,Male,45-54,5,2025,10,Oct,Saturday,20,4,1
TXN-2025464,CUST-01646,Health & Beauty,Ponds Moisturizer 200ml,1,929.78,0,929.78,2025-01-30 10:20:00,Rawalpindi,Cash,NovaMart Outlet,Male,35-44,4,2025,1,Jan,Thursday,10,1,0
TXN-2025326,CUST-02326,Home & Kitchen,PEL Refrigerator 14CuFt,1,79244.73,10,71320.26,2025-01-03 15:11:00,Faisalabad,Debit Card,NovaMart Outlet,Male,55+,5,2025,1,Jan,Friday,15,1,0
TXN-2025187,CUST-02401,Stationery,Camlin Geometry Box,2,300.68,0,601.36,2025-06-23 12:51:00,Karachi,Debit Card,NovaMart Outlet,Female,55+,4,2025,6,Jun,Monday,12,2,0
TXN-2025124,CUST-02677,Sports & Fitness,Resistance Bands Set,4,1305.09,0,5220.36,2025-05-14 12:08:00,Quetta,Credit Card,NovaMart Express,Male,35-44,5,2025,5,May,Wednesday,12,2,0
TXN-2026059,CUST-02874,Home & Kitchen,PEL Refrigerator 14CuFt,2,82658.39,15,140519.26,2025-02-12 10:51:00,Karachi,Debit Card,NovaMart Outlet,Male,18-24,2,2025,2,Feb,Wednesday,10,1,0
TXN-2025609,CUST-00186,Clothing,Women's Kameez Printed,3,1790.23,0,5370.69,2025-11-16 15:01:00,Lahore,Credit Card,NovaMart Central,Male,35-44,3,2025,11,Nov,Sunday,15,4,1
TXN-2025144,CUST-00555,Clothing,Winter Jacket,1,5973.86,0,5973.86,2025-03-09 14:31:00,Lahore,Cash,NovaMart Central,Female,35-44,3,2025,3,Mar,Sunday,14,1,1
TXN-2025752,CUST-01629,Health & Beauty,Dettol Handwash 500ml,1,335.05,10,301.55,2025-11-01 21:08:00,Lahore,Credit Card,NovaMart Express,Male,55+,5,2025,11,Nov,Saturday,21,4,1
TXN-2025907,CUST-00946,Home & Kitchen,Dawlance Microwave 25L,1,20433.27,0,20433.27,2025-02-23 15:41:00,Karachi,Cash,NovaMart Central,Male,55+,3,2025,2,Feb,Sunday,15,1,1
TXN-2025198,CUST-00461,Health & Beauty,Dettol Handwash 500ml,1,318.81,0,318.81,2025-11-05 18:16:00,Lahore,Credit Card,NovaMart Outlet,Male,45-54,4,2025,11,Nov,Wednesday,18,4,0
TXN-2025610,CUST-02718,Stationery,Ball Pen Pack 10pcs,3,202.85,0,608.55,2025-01-19 17:18:00,Multan,Credit Card,NovaMart Premium,Female,45-54,5,2025,1,Jan,Sunday,17,1,1
TXN-2025884,CUST-UNKNOWN,Clothing,Women's Kameez Printed,1,2914.06,0,2914.06,2025-07-27 21:06:00,Rawalpindi,Cash,NovaMart Premium,Unknown,35-44,4,2025,7,Jul,Sunday,21,3,1
TXN-2025280,CUST-00138,Electronics,HP Wireless Mouse,1,1916.56,0,1916.56,2025-03-02 13:25:00,Karachi,Bank Transfer,NovaMart Express,Male,25-34,5,2025,3,Mar,Sunday,13,1,1
TXN-2025294,CUST-02212,Stationery,A4 Paper Ream 500sheets,1,917.45,5,871.58,2025-01-30 18:22:00,Rawalpindi,Cash,NovaMart Premium,Female,18-24,4,2025,1,Jan,Thursday,18,1,0
TXN-2025439,CUST-00381,Health & Beauty,Panadol Strip 10tabs,4,111.02,0,444.08,2025-10-26 16:28:00,Islamabad,Credit Card,NovaMart Express,Male,35-44,4,2025,10,Oct,Sunday,16,4,1
TXN-2025401,CUST-00653,Clothing,Denim Jeans Slim Fit,1,2545.45,10,2290.9,2025-11-06 13:38:00,Islamabad,Debit Card,NovaMart Express,Female,25-34,5,2025,11,Nov,Thursday,13,4,0
TXN-2025123,CUST-00130,Electronics,Samsung Galaxy A14,2,50220.63,0,100441.26,2025-08-22 18:46:00,Lahore,Cash,NovaMart Outlet,Male,55+,2,2025,8,Aug,Friday,18,3,0
TXN-2025184,CUST-02393,Home & Kitchen,Bed Sheet King Size,1,2859.63,0,2859.63,2025-09-26 15:58:00,Quetta,JazzCash,NovaMart Premium,Male,45-54,4,2025,9,Sep,Friday,15,3,0
TXN-2025203,CUST-01060,Health & Beauty,Dettol Handwash 500ml,1,348.12,0,348.12,2025-06-23 13:23:00,Islamabad,Bank Transfer,NovaMart Express,Female,35-44,4,2025,6,Jun,Monday,13,2,0
TXN-2025836,CUST-02840,Stationery,Spiral Notebook A5,3,315.83,5,900.12,2025-06-21 15:48:00,Rawalpindi,Debit Card,NovaMart Express,Male,45-54,4,2025,6,Jun,Saturday,15,2,1
TXN-2025247,CUST-00166,Home & Kitchen,Prestige Pressure Cooker 5L,1,3708.65,0,3708.65,2025-06-17 09:15:00,Rawalpindi,Debit Card,NovaMart Premium,Male,45-54,4,2025,6,Jun,Tuesday,9,2,0
TXN-2025416,CUST-00751,Groceries,Brooke Bond Supreme 200g,1,333.56,20,266.85,2025-05-29 19:39:00,Multan,Cash,NovaMart Express,Female,18-24,3,2025,5,May,Thursday,19,2,0
TXN-2025995,CUST-02125,Toys & Kids,Water Gun Set,3,519.14,10,1401.68,2025-03-01 18:48:00,Rawalpindi,Cash,NovaMart Outlet,Male,25-34,4,2025,3,Mar,Saturday,18,1,1
TXN-2025981,CUST-02284,Groceries,Olpers Full Cream Milk 1L,1,210.31,0,210.31,2025-09-04 17:33:00,Lahore,Credit Card,NovaMart Premium,Female,25-34,5,2025,9,Sep,Thursday,17,3,0
TXN-2026093,CUST-00536,Clothing,Denim Jeans Slim Fit,1,2435.05,0,2435.05,2025-01-21 13:03:00,Hyderabad,Debit Card,NovaMart Central,Male,25-34,5,2025,1,Jan,Tuesday,13,1,0
TXN-2025986,CUST-02154,Clothing,Formal Dress Shirt,1,2663.23,0,2663.23,2025-08-31 19:59:00,Multan,Cash,NovaMart Central,Male,55+,4,2025,8,Aug,Sunday,19,3,1
TXN-2025053,CUST-01387,Groceries,Lays Chips Family Pack,4,154.99,0,619.96,2025-01-05 15:37:00,Karachi,EasyPaisa,NovaMart Premium,Male,18-24,5,2025,1,Jan,Sunday,15,1,1
TXN-2025130,CUST-00299,Clothing,Women's Kameez Printed,3,3067.78,0,9203.34,2025-09-17 12:15:00,Faisalabad,Cash,NovaMart Central,Female,25-34,4,2025,9,Sep,Wednesday,12,3,0
TXN-2025638,CUST-00222,Stationery,Casio fx-82 Calculator,3,2459.0,0,7377.0,2025-12-27 14:58:00,Faisalabad,Debit Card,NovaMart Central,Female,25-34,4,2025,12,Dec,Saturday,14,4,1
TXN-2025403,CUST-01284,Clothing,Women's Kameez Printed,2,2470.65,0,4941.3,2025-11-22 19:25:00,Faisalabad,Debit Card,NovaMart Central,Female,35-44,2,2025,11,Nov,Saturday,19,4,1
TXN-2026005,CUST-02176,Electronics,Samsung Galaxy A14,2,48101.8,0,96203.6,2025-02-12 16:30:00,Islamabad,Debit Card,NovaMart Premium,Female,25-34,3,2025,2,Feb,Wednesday,16,1,0
TXN-2025989,CUST-02989,Home & Kitchen,Prestige Pressure Cooker 5L,3,3254.69,15,8299.46,2025-06-09 18:23:00,Lahore,Debit Card,NovaMart Express,Female,25-34,5,2025,6,Jun,Monday,18,2,0
TXN-2025736,CUST-02599,Health & Beauty,Ponds Moisturizer 200ml,2,928.25,0,1856.5,2025-02-21 15:25:00,Islamabad,Cash,NovaMart Premium,Female,45-54,4,2025,2,Feb,Friday,15,1,0
TXN-2025855,CUST-01896,Clothing,Kids Tracksuit,4,1614.65,0,6458.6,2025-06-17 17:17:00,Multan,Cash,NovaMart Express,Female,45-54,4,2025,6,Jun,Tuesday,17,2,0
TXN-2025220,CUST-02505,Electronics,Samsung Galaxy A14,3,51870.98,0,155612.94,2025-12-28 15:26:00,Quetta,Credit Card,NovaMart Premium,Female,25-34,4,2025,12,Dec,Sunday,15,4,1
TXN-2025642,CUST-00666,Health & Beauty,Ponds Moisturizer 200ml,2,829.66,15,1410.42,2025-12-27 16:55:00,Hyderabad,Cash,NovaMart Premium,Female,25-34,5,2025,12,Dec,Saturday,16,4,1
TXN-2025002,CUST-01409,Groceries,Basmati Rice 5kg,1,1503.52,0,1503.52,2025-11-23 16:14:00,Lahore,Cash,NovaMart Premium,Female,18-24,4,2025,11,Nov,Sunday,16,4,1
TXN-2025699,CUST-01905,Electronics,JBL Bluetooth Speaker,1,5777.13,0,5777.13,2025-04-02 13:27:00,Peshawar,Cash,NovaMart Central,Female,25-34,4,2025,4,Apr,Wednesday,13,2,0
TXN-2025081,CUST-01164,Home & Kitchen,Kitchen Knife Set,1,1061.0,0,1061.0,2025-04-23 15:28:00,Lahore,Debit Card,NovaMart Outlet,Female,18-24,2,2025,4,Apr,Wednesday,15,2,0
TXN-2025952,CUST-02719,Home & Kitchen,Pillow Set 2pcs,2,1918.82,5,3645.76,2025-10-08 14:42:00,Rawalpindi,Cash,NovaMart Outlet,Female,45-54,5,2025,10,Oct,Wednesday,14,4,0
TXN-2025625,CUST-01141,Groceries,Rooh Afza 750ml,2,343.18,0,686.36,2025-12-15 14:10:00,Karachii,Cash,NovaMart Express,Female,35-44,5,2025,12,Dec,Monday,14,4,0
TXN-2026049,CUST-02371,Home & Kitchen,Non-Stick Fry Pan,2,2784.62,10,5012.32,2025-09-22 13:34:00,Quetta,JazzCash,NovaMart Outlet,Male,25-34,5,2025,9,Sep,Monday,13,3,0
TXN-2025387,CUST-01162,Groceries,Lays Chips Family Pack,1,155.52,10,139.97,2025-07-14 13:14:00,Faisalabad,Debit Card,NovaMart Outlet,Male,18-24,4,2025,7,Jul,Monday,13,3,0
TXN-2025807,CUST-00590,Sports & Fitness,Dumbbell Set 10kg Pair,2,4430.6,5,8418.15,2025-09-07 15:12:00,Peshawar,Credit Card,NovaMart Premium,Male,18-24,5,2025,9,Sep,Sunday,15,3,1
TXN-2025510,CUST-00957,Groceries,Nestle Everyday Tea Whitener 400g,2,350.22,15,595.37,2025-08-20 17:55:00,Lahore,Debit Card,NovaMart Outlet,Male,55+,5,2025,8,Aug,Wednesday,17,3,0
TXN-2025268,CUST-02047,Health & Beauty,Gillette Fusion Razor,2,1682.45,10,3028.41,2025-05-15 12:08:00,Karachi,JazzCash,NovaMart Outlet,Male,35-44,1,2025,5,May,Thursday,12,2,0
TXN-2026035,CUST-UNKNOWN,Sports & Fitness,Resistance Bands Set,1,1201.94,0,1201.94,2025-01-10 20:24:00,Islamabad,Cash,NovaMart Outlet,Unknown,25-34,4,2025,1,Jan,Friday,20,1,0
TXN-2025442,CUST-00320,Groceries,Rooh Afza 750ml,1,311.8,0,311.8,2025-07-17 17:06:00,Lahore,Cash,NovaMart Outlet,Female,55+,4,2025,7,Jul,Thursday,17,3,0
TXN-2025497,CUST-01276,Electronics,JBL Bluetooth Speaker,1,7314.82,0,7314.82,2025-08-21 09:55:00,Rawalpindi,JazzCash,NovaMart Outlet,Male,25-34,2,2025,8,Aug,Thursday,9,3,0
TXN-2025830,CUST-00581,Electronics,HP Wireless Mouse,2,1976.75,0,3953.5,2025-07-24 16:10:00,Lahore,Debit Card,NovaMart Premium,Female,45-54,5,2025,7,Jul,Thursday,16,3,0
TXN-2025113,CUST-00600,Sports & Fitness,Skipping Rope Steel,4,504.64,10,1816.7,2025-05-25 14:13:00,Lahore,Cash,NovaMart Premium,Female,55+,4,2025,5,May,Sunday,14,2,1
TXN-2025692,CUST-00651,Sports & Fitness,Dumbbell Set 10kg Pair,1,4434.49,5,4212.77,2025-05-02 20:33:00,Faisalabad,EasyPaisa,NovaMart Central,Female,45-54,4,2025,5,May,Friday,20,2,0
TXN-2025233,CUST-01839,Stationery,Stapler Heavy Duty,2,869.02,5,1651.14,2025-01-01 17:12:00,Multan,Debit Card,NovaMart Premium,Male,45-54,5,2025,1,Jan,Wednesday,17,1,0
TXN-2025472,CUST-00190,Stationery,A4 Paper Ream 500sheets,4,863.07,0,3452.28,2025-03-31 16:51:00,Karachi,Debit Card,NovaMart Express,Female,25-34,4,2025,3,Mar,Monday,16,1,0
TXN-2025608,CUST-00053,Health & Beauty,Himalaya Neem Face Wash,3,446.08,5,1271.33,2025-11-10 17:18:00,Karachi,Debit Card,NovaMart Express,Male,25-34,5,2025,11,Nov,Monday,17,4,0
TXN-2025672,CUST-02526,Electronics,JBL Bluetooth Speaker,5,6929.04,0,34645.2,2025-04-15 14:36:00,Karachi,EasyPaisa,NovaMart Outlet,Female,35-44,2,2025,4,Apr,Tuesday,14,2,0
TXN-2025374,CUST-02933,Clothing,Formal Dress Shirt,5,2612.48,20,10449.92,2025-09-08 18:49:00,Lahore,Credit Card,NovaMart Express,Male,55+,4,2025,9,Sep,Monday,18,3,0
TXN-2025827,CUST-01479,Clothing,Women's Kameez Printed,3,1570.82,5,4476.84,2025-01-15 16:41:00,Peshawar,Cash,NovaMart Premium,Female,45-54,5,2025,1,Jan,Wednesday,16,1,0
TXN-2025975,CUST-02804,Home & Kitchen,Bed Sheet King Size,3,4079.07,0,12237.21,2025-04-21 20:43:00,Hyderabad,Debit Card,NovaMart Central,Male,25-34,3,2025,4,Apr,Monday,20,2,0
TXN-2025664,CUST-01192,Electronics,Sony Earbuds WF-C500,1,10812.15,0,10812.15,2025-08-11 13:27:00,Karachi,EasyPaisa,NovaMart Central,Female,35-44,5,2025,8,Aug,Monday,13,3,0
TXN-2026061,CUST-01149,Groceries,Sunflower Oil 5L,1,2068.39,0,2068.39,2025-06-17 14:07:00,Rawalpindi,JazzCash,NovaMart Express,Male,35-44,5,2025,6,Jun,Tuesday,14,2,0
TXN-2025234,CUST-00630,Health & Beauty,Ponds Moisturizer 200ml,2,807.13,0,1614.26,2025-03-22 11:11:00,Rawalpindi,Cash,NovaMart Central,Female,35-44,5,2025,3,Mar,Saturday,11,1,1
TXN-2025819,CUST-00323,Home & Kitchen,Pillow Set 2pcs,1,1832.57,10,1649.31,2025-12-02 17:12:00,Karachi,Cash,NovaMart Outlet,Male,25-34,1,2025,12,Dec,Tuesday,17,4,0
TXN-2026006,CUST-02312,Health & Beauty,Ponds Moisturizer 200ml,2,755.46,0,1510.92,2025-11-29 11:20:00,Lahore,Cash,NovaMart Outlet,Female,55+,4,2025,11,Nov,Saturday,11,4,1
TXN-2025677,CUST-02203,Toys & Kids,Stuffed Teddy Bear 30cm,1,805.89,0,805.89,2025-06-30 18:54:00,Karachi,Bank Transfer,NovaMart Central,Female,45-54,3,2025,6,Jun,Monday,18,2,0
TXN-2025318,CUST-02968,Electronics,HP Wireless Mouse,1,1752.01,0,1752.01,2025-07-14 10:22:00,Lahore,Debit Card,NovaMart Outlet,Male,18-24,4,2025,7,Jul,Monday,10,3,0
TXN-2025649,CUST-02487,Electronics,HP Wireless Mouse,5,1652.32,5,7848.52,2025-12-05 14:41:00,Multan,Debit Card,NovaMart Central,Male,45-54,4,2025,12,Dec,Friday,14,4,0
TXN-2025411,CUST-01091,Clothing,Women's Kameez Printed,2,1524.0,10,2743.2,2025-07-20 15:16:00,Quetta,JazzCash,NovaMart Express,Female,18-24,5,2025,7,Jul,Sunday,15,3,1
TXN-2026087,CUST-00406,Sports & Fitness,Dumbbell Set 10kg Pair,1,3502.19,0,3502.19,2025-09-06 11:29:00,Lahore,Cash,NovaMart Express,Male,25-34,4,2025,9,Sep,Saturday,11,3,1
TXN-2025710,CUST-01538,Groceries,Olpers Full Cream Milk 1L,2,204.97,0,409.94,2025-05-25 14:43:00,Multan,JazzCash,NovaMart Express,Female,35-44,4,2025,5,May,Sunday,14,2,1
TXN-2025359,CUST-02589,Groceries,Lays Chips Family Pack,1,179.25,0,179.25,2025-04-24 15:12:00,Karachi,Debit Card,NovaMart Express,Male,25-34,3,2025,4,Apr,Thursday,15,2,0
TXN-2025259,CUST-02520,Groceries,Basmati Rice 5kg,3,1578.29,5,4498.13,2025-10-02 17:59:00,Islamabad,Cash,NovaMart Express,Female,25-34,5,2025,10,Oct,Thursday,17,4,0
TXN-2025745,CUST-01359,Clothing,Women's Kameez Printed,1,2837.15,0,2837.15,2025-03-30 16:09:00,Lahore,Credit Card,NovaMart Central,Female,35-44,1,2025,3,Mar,Sunday,16,1,1
TXN-2025973,CUST-02757,Groceries,Tapal Danedar Tea 900g,2,832.45,10,1498.41,2025-09-01 15:11:00,Multan,CreditCard,NovaMart Central,Female,35-44,4,2025,9,Sep,Monday,15,3,0
TXN-2025628,CUST-00802,Groceries,Rooh Afza 750ml,3,322.46,15,822.27,2025-02-02 16:07:00,Lahore,Debit Card,NovaMart Express,Female,18-24,4,2025,2,Feb,Sunday,16,1,1
TXN-2025633,CUST-02451,Sports & Fitness,Adidas Lite Racer Shoes,1,7089.04,15,6025.68,2025-01-05 13:52:00,Quetta,JazzCash,NovaMart Outlet,Male,25-34,2,2025,1,Jan,Sunday,13,1,1
TXN-2026014,CUST-02416,Health & Beauty,Gillette Fusion Razor,1,1544.5,5,1467.27,2025-04-18 18:35:00,Faisalabad,Credit Card,NovaMart Central,Male,18-24,4,2025,4,Apr,Friday,18,2,0
TXN-2025283,CUST-01797,Sports & Fitness,Adidas Lite Racer Shoes,2,6649.44,5,12633.94,2025-02-08 12:05:00,Multan,Cash,NovaMart Premium,Male,25-34,4,2025,2,Feb,Saturday,12,1,1
TXN-2025377,CUST-00110,Health & Beauty,Colgate Toothpaste 150g,1,238.26,0,238.26,2025-03-18 15:36:00,Peshawar,Credit Card,NovaMart Express,Female,35-44,5,2025,3,Mar,Tuesday,15,1,0
TXN-2025385,CUST-02167,Toys & Kids,Water Gun Set,3,505.66,10,1365.28,2025-04-06 17:01:00,Rawalpindi,Credit Card,NovaMart Central,Male,18-24,4,2025,4,Apr,Sunday,17,2,1
